"DriveNum","x","y","v","xped","yped","crash","rt","Rtotal"
67,7,-28,1,-5,4,0,3912.660613219643,3912.660613219643
68,5,-99,4,-4,4,0,4.969813299576001,7113.6848478072
68,1,-77,3,-1,0,0,7.6370415061579555,7113.6848478072
68,0,-64,2,0,-5,0,10.660944656678643,7113.6848478072
68,0,-61,1,0,5,0,7113.6848478072,7113.6848478072
69,5,-99,4,4,2,0,4.276666119016055,3324.0017686374927
69,9,-77,4,-3,0,0,8.55333223803211,3324.0017686374927
69,6,-57,4,-3,-3,0,13.523145537608112,3324.0017686374927
69,3,-42,3,0,-2,0,17.79981165662417,3324.0017686374927
69,3,-31,2,-3,0,0,20.977865486972114,3324.0017686374927
69,0,-23,1,0,5,0,3324.0017686374927,3324.0017686374927
70,5,-99,4,-3,1,0,4.969813299576001,6855.8009613431805
70,2,-80,3,3,-1,0,9.939626599152001,6855.8009613431805
70,5,-68,2,-3,1,0,14.909439898728003,6855.8009613431805
70,2,-59,1,4,-4,0,19.879253198304003,6855.8009613431805
70,6,-58,1,-3,3,0,6855.8009613431805,6855.8009613431805
71,5,-99,4,0,0,0,2.330755969960742,4241.21155846548
71,5,-81,3,1,2,0,7.300569269536743,4241.21155846548
71,6,-64,3,1,2,0,12.270382569112744,4241.21155846548
71,7,-47,3,-3,-5,0,17.240195868688744,4241.21155846548
71,4,-39,2,-1,-1,0,22.210009168264744,4241.21155846548
71,3,-32,1,-2,-1,0,4241.21155846548,4241.21155846548
72,5,-99,4,2,1,0,4.969813299576001,1930.9341284021184
72,7,-78,4,1,-4,0,9.939626599152001,1930.9341284021184
72,8,-62,4,1,5,0,13.300001986293902,1930.9341284021184
72,9,-37,4,0,-2,0,16.323905136814588,1930.9341284021184
72,9,-19,4,0,-2,0,19.347808287335276,1930.9341284021184
72,9,-1,4,0,-3,0,22.371711437855964,1930.9341284021184
72,9,16,4,0,4,0,1930.9341284021184,1930.9341284021184
73,5,-99,4,4,0,0,2.330755969960742,1660.5591968231547
73,9,-79,4,0,0,0,4.661511939921484,1660.5591968231547
73,9,-59,4,-5,-1,0,9.631325239497485,1660.5591968231547
73,4,-42,3,5,0,0,13.907991358513542,1660.5591968231547
73,9,-27,3,0,-5,0,16.93189450903423,1660.5591968231547
73,9,-17,3,-3,0,0,21.208560628050286,1660.5591968231547
73,6,-2,3,3,4,0,25.07976163895818,1660.5591968231547
73,9,19,4,0,-1,0,1660.5591968231547,1660.5591968231547
74,5,-99,4,0,5,0,4.276666119016055,1859.4379890975308
74,5,-76,3,3,-4,0,9.246479418592056,1859.4379890975308
74,8,-65,3,1,5,0,12.606854805733956,1859.4379890975308
74,9,-45,3,0,-4,0,15.630757956254644,1859.4379890975308
74,9,-34,3,-1,2,0,20.600571255830644,1859.4379890975308
74,8,-17,3,0,4,0,24.8772373748467,1859.4379890975308
74,8,2,3,-1,1,0,29.8470506744227,1859.4379890975308
74,7,20,4,-3,1,0,1859.4379890975308,1859.4379890975308
75,5,-99,4,-2,0,0,3.0239031505206873,7029.865600037292
75,3,-81,3,1,-4,0,7.993716450096688,7029.865600037292
75,4,-72,2,0,4,0,12.270382569112744,7029.865600037292
75,4,-60,1,-4,3,0,7029.865600037292,7029.865600037292
76,5,-99,4,-2,0,0,3.0239031505206873,7414.888820611525
76,3,-81,3,-3,-2,0,6.895104161428579,7414.888820611525
76,0,-70,2,0,-2,0,9.919007311949265,7414.888820611525
76,0,-64,1,2,4,0,7414.888820611525,7414.888820611525
77,5,-99,4,3,0,0,3.0239031505206873,1981.3719303186633
77,8,-79,4,-5,-1,0,7.993716450096688,1981.3719303186633
77,3,-62,3,3,2,0,12.963529749672688,1981.3719303186633
77,6,-45,3,0,-5,0,17.240195868688744,1981.3719303186633
77,6,-35,3,0,1,0,21.5168619877048,1981.3719303186633
77,6,-19,3,3,1,0,25.388062998612693,1981.3719303186633
77,9,-3,3,0,2,0,28.41196614913338,1981.3719303186633
77,9,14,3,-2,0,0,1981.3719303186633,1981.3719303186633
78,5,-99,4,-3,0,0,3.0239031505206873,1973.9937548305502
78,2,-81,3,5,4,0,7.993716450096688,1973.9937548305502
78,7,-62,3,2,1,0,11.577235388552797,1973.9937548305502
78,9,-46,3,0,0,0,13.907991358513538,1973.9937548305502
78,9,-31,3,0,-5,0,16.931894509034226,1973.9937548305502
78,9,-21,3,0,3,0,19.955797659554914,1973.9937548305502
78,9,-3,3,0,0,0,22.286553629515655,1973.9937548305502
78,9,12,3,0,3,0,1973.9937548305502,1973.9937548305502
79,5,-99,4,-2,0,0,3.0239031505206873,7022.943754749696
79,3,-81,3,0,5,0,7.300569269536743,7022.943754749696
79,3,-63,2,0,-5,0,11.577235388552797,7022.943754749696
79,3,-60,1,-3,2,0,7022.943754749696,7022.943754749696
80,5,-99,4,-4,0,0,3.0239031505206873,7321.107146777019
80,1,-81,3,3,1,0,7.993716450096688,7321.107146777019
80,4,-67,2,-2,-4,0,12.963529749672688,7321.107146777019
80,2,-63,1,-1,-5,0,7321.107146777019,7321.107146777019
81,5,-99,4,-2,0,0,3.0239031505206873,7514.195673430965
81,3,-81,3,-3,-3,0,6.895104161428579,7514.195673430965
81,0,-71,2,0,-2,0,9.919007311949265,7514.195673430965
81,0,-65,1,5,0,0,7514.195673430965,7514.195673430965
82,5,-99,4,4,4,0,4.276666119016055,1738.94811559431
82,9,-75,4,0,-5,0,7.300569269536743,1738.94811559431
82,9,-60,4,0,-2,0,10.324472420057429,1738.94811559431
82,9,-42,4,-1,2,0,15.294285719633429,1738.94811559431
82,8,-20,4,-4,-5,0,20.26409901920943,1738.94811559431
82,4,-7,3,1,0,0,24.540765138225485,1738.94811559431
82,5,5,2,-5,0,0,28.81743125724154,1738.94811559431
82,0,17,3,0,1,0,1738.94811559431,1738.94811559431
83,5,-99,4,0,3,0,4.276666119016055,7317.240195868689
83,5,-78,3,-5,-4,0,9.246479418592056,7317.240195868689
83,0,-69,2,0,-2,0,12.270382569112744,7317.240195868689
83,0,-63,1,4,4,0,7317.240195868689,7317.240195868689
84,5,-99,4,1,5,0,4.969813299576001,4819.907424075271
84,6,-74,4,-5,-3,0,9.939626599152001,4819.907424075271
84,1,-59,3,-1,0,0,12.606854805733956,4819.907424075271
84,0,-46,2,0,0,0,14.937610775694697,4819.907424075271
84,0,-38,1,1,5,0,4819.907424075271,4819.907424075271
85,5,-99,4,-4,0,0,3.0239031505206873,7015.853901507569
85,1,-81,3,1,-3,0,7.993716450096688,7015.853901507569
85,2,-71,2,-2,3,0,11.577235388552797,7015.853901507569
85,0,-60,1,3,0,0,7015.853901507569,7015.853901507569
86,5,-99,4,0,0,0,2.330755969960742,6923.070631496233
86,5,-81,3,-3,1,0,7.300569269536743,6923.070631496233
86,2,-67,2,1,0,0,11.577235388552797,6923.070631496233
86,3,-59,1,-3,1,0,6923.070631496233,6923.070631496233
87,5,-99,4,3,0,0,3.0239031505206873,1753.273072123804
87,8,-79,4,1,0,0,5.691131357102642,1753.273072123804
87,9,-59,4,0,1,0,8.71503450762333,1753.273072123804
87,9,-38,4,0,0,0,11.04579047758407,1753.273072123804
87,9,-18,4,-2,0,0,15.322456596600126,1753.273072123804
87,7,2,4,-3,-2,0,20.292269896176126,1753.273072123804
87,4,17,3,-2,4,0,1753.273072123804,1753.273072123804
88,5,-99,4,-2,1,0,4.969813299576001,6319.436271116612
88,3,-80,3,-2,4,0,9.939626599152001,6319.436271116612
88,1,-63,2,0,2,0,14.216292718168056,6319.436271116612
88,1,-53,1,0,2,0,6319.436271116612,6319.436271116612
89,5,-99,4,4,0,0,2.330755969960742,3122.59485498917
89,9,-79,4,0,4,0,5.354659120481429,3122.59485498917
89,9,-55,4,-5,-5,0,10.324472420057429,3122.59485498917
89,4,-42,3,-4,2,0,14.601138539073485,3122.59485498917
89,0,-27,2,0,-2,0,17.625041689594173,3122.59485498917
89,0,-21,1,3,5,0,3122.59485498917,3122.59485498917
90,5,-99,4,4,0,0,2.330755969960742,3928.405232737431
90,9,-79,4,-5,3,0,7.300569269536743,3928.405232737431
90,4,-58,3,0,5,0,11.577235388552797,3928.405232737431
90,4,-40,2,-2,3,0,16.547048688128797,3928.405232737431
90,2,-29,1,2,-5,0,3928.405232737431,3928.405232737431
91,5,-99,4,4,2,0,4.276666119016055,1864.6591168253879
91,9,-77,4,-4,0,0,8.55333223803211,1864.6591168253879
91,5,-59,3,4,1,0,12.829998357048165,1864.6591168253879
91,9,-43,3,0,0,0,15.160754327008906,1864.6591168253879
91,9,-28,3,-5,-3,0,20.130567626584906,1864.6591168253879
91,4,-18,2,4,-1,0,25.100380926160906,1864.6591168253879
91,8,-9,2,0,-3,0,29.377047045176962,1864.6591168253879
91,8,-2,2,0,2,0,33.653713164193015,1864.6591168253879
91,8,10,2,1,2,0,37.014088551334915,1864.6591168253879
91,9,24,3,0,2,0,1864.6591168253879,1864.6591168253879
92,5,-99,4,4,0,0,2.330755969960742,1542.6282588673014
92,9,-79,4,-2,0,0,6.607422088976797,1542.6282588673014
92,7,-59,4,-5,-1,0,11.577235388552797,1542.6282588673014
92,2,-42,3,4,2,0,16.547048688128797,1542.6282588673014
92,6,-25,3,-2,4,0,21.516861987704797,1542.6282588673014
92,4,-8,2,2,-4,0,26.486675287280796,1542.6282588673014
92,6,-2,2,-3,-1,0,31.456488586856796,1542.6282588673014
92,3,4,1,0,-2,0,35.73315470587285,1542.6282588673014
92,3,9,2,-3,3,0,39.60435571678074,1542.6282588673014
92,0,24,3,0,-4,0,1542.6282588673014,1542.6282588673014
93,5,-99,4,-2,0,0,3.0239031505206873,7712.94291046247
93,3,-81,3,-3,-4,0,6.895104161428579,7712.94291046247
93,0,-72,2,0,-3,0,9.919007311949265,7712.94291046247
93,0,-67,1,0,-1,0,7712.94291046247,7712.94291046247
94,5,-99,4,2,5,0,4.969813299576001,1972.146551591415
94,7,-74,4,1,4,0,9.939626599152001,1972.146551591415
94,8,-50,4,1,0,0,12.606854805733956,1972.146551591415
94,9,-30,4,0,-5,0,15.630757956254644,1972.146551591415
94,9,-15,4,-1,0,0,19.9074240752707,1972.146551591415
94,8,5,4,-5,-1,0,24.8772373748467,1972.146551591415
94,3,24,4,-3,-3,0,1972.146551591415,1972.146551591415
95,5,-99,4,0,0,0,2.330755969960742,7518.236949482653
95,5,-81,3,-3,-5,0,7.300569269536743,7518.236949482653
95,2,-73,2,0,0,0,10.884088207992853,7518.236949482653
95,2,-65,1,0,5,0,7518.236949482653,7518.236949482653
96,5,-99,4,0,3,0,4.276666119016055,1352.4999172234434
96,5,-78,3,4,2,0,8.55333223803211,1352.4999172234434
96,9,-61,3,-2,2,0,13.523145537608112,1352.4999172234434
96,7,-44,3,2,3,0,17.10666447606422,1352.4999172234434
96,9,-26,3,-2,2,0,22.07647777564022,1352.4999172234434
96,7,-9,3,-4,-2,0,27.04629107521622,1352.4999172234434
96,3,1,2,-3,0,0,30.224344905564166,1352.4999172234434
96,0,13,3,0,-2,0,33.248248056084854,1352.4999172234434
96,0,28,4,0,3,0,1352.4999172234434,1352.4999172234434
97,5,-99,4,0,0,0,2.330755969960742,6918.549611585186
97,5,-81,3,-3,-2,0,7.300569269536743,6918.549611585186
97,2,-70,2,0,3,0,11.577235388552797,6918.549611585186
97,2,-59,1,-2,-1,0,6918.549611585186,6918.549611585186
98,5,-99,4,4,4,0,4.276666119016055,1930.4641247728725
98,9,-75,4,0,3,0,7.300569269536743,1930.4641247728725
98,9,-52,4,0,-5,0,10.324472420057429,1930.4641247728725
98,9,-37,4,0,0,0,12.65522839001817,1930.4641247728725
98,9,-17,4,0,-2,0,15.679131540538858,1930.4641247728725
98,9,1,4,-3,-4,0,20.648944840114858,1930.4641247728725
98,6,17,4,0,4,0,1930.4641247728725,1930.4641247728725
99,5,-99,4,-2,3,0,4.969813299576001,7124.3614752813955
99,3,-78,3,-3,-4,0,8.841014310483892,7124.3614752813955
99,0,-69,2,3,0,0,13.117680429499949,7124.3614752813955
99,3,-61,1,-3,3,0,7124.3614752813955,7124.3614752813955
100,5,-99,4,-4,1,0,4.969813299576001,7416.323905136815
100,1,-80,3,-1,-2,0,8.3301886867179,7416.323905136815
100,0,-69,2,0,-3,0,11.354091837238588,7416.323905136815
100,0,-64,1,1,-5,0,7416.323905136815,7416.323905136815
101,5,-99,4,-3,0,0,3.0239031505206873,7116.673518575427
101,2,-81,3,-2,-1,0,6.607422088976797,7116.673518575427
101,0,-69,2,1,0,0,10.884088207992853,7116.673518575427
101,1,-61,1,3,4,0,7116.673518575427,7116.673518575427
102,5,-99,4,-3,0,0,3.0239031505206873,6355.371003225539
102,2,-81,3,-2,1,0,6.607422088976797,6355.371003225539
102,0,-67,2,3,5,0,11.577235388552797,6355.371003225539
102,3,-54,1,3,-4,0,16.547048688128797,6355.371003225539
102,6,-53,1,-4,-3,0,6355.371003225539,6355.371003225539
103,5,-99,4,-1,0,0,3.0239031505206873,6715.294285719634
103,4,-81,3,-4,-2,0,7.300569269536743,6715.294285719634
103,0,-70,2,0,5,0,10.324472420057429,6715.294285719634
103,0,-57,1,2,-2,0,6715.294285719634,6715.294285719634
104,5,-99,4,0,0,0,2.330755969960742,2021.157931386216
104,5,-81,3,1,2,0,7.300569269536743,2021.157931386216
104,6,-64,3,0,-3,0,11.577235388552797,2021.157931386216
104,6,-52,3,3,2,0,15.448436399460688,2021.157931386216
104,9,-35,3,0,-2,0,18.472339549981374,2021.157931386216
104,9,-22,3,-2,-5,0,23.442152849557374,2021.157931386216
104,7,-12,3,2,1,0,27.025671788013483,2021.157931386216
104,9,4,3,-2,-5,0,31.995485087589483,2021.157931386216
104,7,14,3,-4,0,0,2021.157931386216,2021.157931386216
105,5,-99,4,-2,0,0,3.0239031505206873,6525.415937436853
105,3,-81,3,1,0,0,7.300569269536743,6525.415937436853
105,4,-68,2,-1,5,0,12.270382569112744,6525.415937436853
105,3,-55,1,1,3,0,6525.415937436853,6525.415937436853
106,5,-99,4,3,0,0,3.0239031505206873,1856.077613710389
106,8,-79,4,-1,4,0,7.993716450096688,1856.077613710389
106,7,-55,4,2,-5,0,11.577235388552797,1856.077613710389
106,9,-40,4,-3,-4,0,16.547048688128797,1856.077613710389
106,6,-24,4,2,2,0,21.516861987704797,1856.077613710389
106,8,-2,4,-2,5,0,26.486675287280796,1856.077613710389
106,6,23,4,-2,1,0,1856.077613710389,1856.077613710389
107,5,-99,4,2,0,0,3.0239031505206873,1540.7029680054488
107,7,-79,4,2,-3,0,6.607422088976797,1540.7029680054488
107,9,-62,4,-3,-5,0,11.577235388552797,1540.7029680054488
107,6,-47,4,-2,3,0,16.547048688128797,1540.7029680054488
107,4,-26,3,-4,5,0,20.823714807144853,1540.7029680054488
107,0,-8,2,4,-3,0,25.793528106720853,1540.7029680054488
107,4,-3,1,-2,5,0,30.763341406296853,1540.7029680054488
107,2,9,2,5,2,0,35.733154705872856,1540.7029680054488
107,7,23,3,1,3,0,1540.7029680054488,1540.7029680054488
108,5,-99,4,2,0,0,3.0239031505206873,1610.7985904663274
108,7,-79,4,1,-1,0,7.993716450096688,1610.7985904663274
108,8,-60,4,-3,-3,0,12.963529749672688,1610.7985904663274
108,5,-45,3,3,-2,0,17.933343049248688,1610.7985904663274
108,8,-32,3,-4,-1,0,22.903156348824687,1610.7985904663274
108,4,-20,2,3,5,0,27.872969648400687,1610.7985904663274
108,7,-5,2,-3,2,0,32.84278294797669,1610.7985904663274
108,4,4,1,-4,-1,0,37.11944906699274,1610.7985904663274
108,0,10,2,0,2,0,40.14335221751343,1610.7985904663274
108,0,24,3,4,-4,0,1610.7985904663274,1610.7985904663274
109,5,-99,4,-1,0,0,3.0239031505206873,6914.888820611525
109,4,-81,3,-1,-4,0,7.993716450096688,6914.888820611525
109,3,-72,2,-3,5,0,11.864917461004579,6914.888820611525
109,0,-59,1,0,-1,0,6914.888820611525,6914.888820611525
110,5,-99,4,3,0,0,3.0239031505206873,2158.915315479905
110,8,-79,4,0,0,0,6.607422088976797,2158.915315479905
110,8,-59,4,1,-2,0,9.967797476118697,2158.915315479905
110,9,-41,4,-4,-1,0,14.937610775694697,2158.915315479905
110,5,-24,3,3,1,0,19.907424075270697,2158.915315479905
110,8,-8,3,0,3,0,24.184090194286753,2158.915315479905
110,8,10,3,1,4,0,2158.915315479905,2158.915315479905
111,5,-99,4,1,0,0,3.0239031505206873,2048.775484655626
111,6,-79,4,3,-2,0,6.895104161428579,2048.775484655626
111,9,-61,4,-3,-3,0,11.86491746100458,2048.775484655626
111,6,-44,4,-5,0,0,16.141583580020637,2048.775484655626
111,1,-26,3,0,-2,0,20.418249699036693,2048.775484655626
111,1,-15,2,1,-3,0,25.388062998612693,2048.775484655626
111,2,-10,1,-2,-2,0,2048.775484655626,2048.775484655626
112,5,-99,4,2,0,0,3.0239031505206873,21.516861987704797
112,7,-79,4,2,2,0,6.607422088976797,21.516861987704797
112,9,-57,4,-3,4,0,11.577235388552797,21.516861987704797
112,6,-33,4,-2,1,0,16.547048688128797,21.516861987704797
112,4,-14,3,-2,-2,0,21.516861987704797,21.516861987704797
112,2,-3,2,-2,4,1,21.516861987704797,21.516861987704797
113,5,-99,4,0,3,0,4.276666119016055,5823.811178619322
113,5,-78,3,0,1,0,8.55333223803211,5823.811178619322
113,5,-64,2,1,2,0,13.523145537608112,5823.811178619322
113,6,-52,2,-5,-4,0,18.492958837184112,5823.811178619322
113,1,-48,1,0,-4,0,5823.811178619322,5823.811178619322
114,5,-99,4,-2,3,0,4.969813299576001,5820.920806861426
114,3,-78,3,1,4,0,9.939626599152001,5820.920806861426
114,4,-61,2,-3,5,0,14.909439898728003,5820.920806861426
114,1,-48,1,3,-5,0,5820.920806861426,5820.920806861426
115,5,-99,4,1,0,0,3.0239031505206873,2046.2905780058377
115,6,-79,4,-5,5,0,7.993716450096688,2046.2905780058377
115,1,-56,3,5,5,0,12.963529749672688,2046.2905780058377
115,6,-36,3,-5,1,0,17.933343049248688,2046.2905780058377
115,1,-22,2,1,4,0,22.903156348824687,2046.2905780058377
115,2,-10,1,-2,-4,0,2046.2905780058377,2046.2905780058377
116,5,-99,4,-3,0,0,3.0239031505206873,7124.612789709677
116,2,-81,3,0,-5,0,7.300569269536743,7124.612789709677
116,2,-73,2,1,4,0,12.270382569112744,7124.612789709677
116,3,-61,1,-1,2,0,7124.612789709677,7124.612789709677
117,5,-99,4,1,0,0,3.0239031505206873,1440.2117030871334
117,6,-79,4,2,1,0,7.993716450096688,1440.2117030871334
117,8,-58,4,1,2,0,11.354091837238588,1440.2117030871334
117,9,-36,4,0,3,0,14.377994987759276,1440.2117030871334
117,9,-13,4,-5,-3,0,19.347808287335276,1440.2117030871334
117,4,1,3,-4,0,0,22.931327225791385,1440.2117030871334
117,0,18,4,5,4,0,1440.2117030871334,1440.2117030871334
118,5,-99,4,4,0,0,2.330755969960742,2049.3440417912248
118,9,-79,4,0,1,0,5.354659120481429,2049.3440417912248
118,9,-58,4,0,1,0,8.378562271002117,2049.3440417912248
118,9,-37,4,0,0,0,10.709318240962858,2049.3440417912248
118,9,-17,4,0,2,0,13.733221391483546,2049.3440417912248
118,9,5,4,0,4,0,16.757124542004235,2049.3440417912248
118,9,29,4,0,-2,0,2049.3440417912248,2049.3440417912248
119,5,-99,4,-2,4,0,4.969813299576001,1942.1265179697657
119,3,-77,3,5,-3,0,9.939626599152001,1942.1265179697657
119,8,-65,3,1,-3,0,13.300001986293902,1942.1265179697657
119,9,-53,3,0,3,0,16.323905136814588,1942.1265179697657
119,9,-35,3,0,2,0,19.347808287335276,1942.1265179697657
119,9,-18,3,0,2,0,22.371711437855964,1942.1265179697657
119,9,-1,3,-4,0,0,26.64837755687202,1942.1265179697657
119,5,11,2,-5,5,0,31.61819085644802,1942.1265179697657
119,0,28,3,4,-2,0,1942.1265179697657,1942.1265179697657
120,5,-99,4,-1,0,0,3.0239031505206873,7012.99170062664
120,4,-81,3,-3,0,0,7.300569269536743,7012.99170062664
120,1,-68,2,-1,0,0,9.967797476118697,7012.99170062664
120,0,-60,1,0,-1,0,7012.99170062664,7012.99170062664
121,5,-99,4,-4,0,0,3.0239031505206873,5466.514190341625
121,1,-81,3,0,0,0,6.607422088976797,5466.514190341625
121,1,-68,2,4,1,0,11.577235388552797,5466.514190341625
121,5,-59,1,1,2,0,16.547048688128797,5466.514190341625
121,6,-52,1,0,3,0,20.823714807144853,5466.514190341625
121,6,-44,1,-4,-2,0,5466.514190341625,5466.514190341625
122,5,-99,4,0,0,0,2.330755969960742,7525.286204323908
122,5,-81,3,-2,-5,0,7.300569269536743,7525.286204323908
122,3,-73,2,3,-5,0,12.270382569112744,7525.286204323908
122,6,-68,2,-4,-5,0,17.240195868688744,7525.286204323908
122,2,-65,1,-1,2,0,7525.286204323908,7525.286204323908
123,5,-99,4,0,0,0,2.330755969960742,1661.6578091118229
123,5,-81,3,4,0,0,5.914274908416852,1661.6578091118229
123,9,-66,3,0,-1,0,8.938178058937538,1661.6578091118229
123,9,-52,3,0,5,0,11.962081209458226,1661.6578091118229
123,9,-32,3,0,4,0,14.985984359978914,1661.6578091118229
123,9,-13,3,-3,0,0,19.26265047899497,1661.6578091118229
123,6,2,3,2,-1,0,24.23246377857097,1661.6578091118229
123,8,18,4,-4,1,0,1661.6578091118229,1661.6578091118229
124,5,-99,4,3,2,0,4.969813299576001,1978.5303487249366
124,8,-77,4,-2,-4,0,9.939626599152001,1978.5303487249366
124,6,-61,4,0,4,0,14.216292718168056,1978.5303487249366
124,6,-37,4,2,-5,0,19.186106017744056,1978.5303487249366
124,8,-22,4,1,5,0,22.546481404885956,1978.5303487249366
124,9,3,4,0,0,0,24.877237374846697,1978.5303487249366
124,9,23,4,-4,-5,0,1978.5303487249366,1978.5303487249366
125,5,-99,4,4,0,0,2.330755969960742,1711.235679182934
125,9,-79,4,-1,-4,0,7.300569269536743,1711.235679182934
125,8,-63,4,-4,-1,0,12.270382569112744,1711.235679182934
125,4,-46,3,0,-5,0,16.5470486881288,1711.235679182934
125,4,-38,2,3,-4,0,21.5168619877048,1711.235679182934
125,7,-32,2,0,5,0,25.793528106720856,1711.235679182934
125,7,-17,2,2,0,0,28.683899864617022,1711.235679182934
125,9,-7,2,-3,0,0,32.960565983633074,1711.235679182934
125,6,3,2,0,1,0,37.23723210264913,1711.235679182934
125,6,16,3,3,0,0,1711.235679182934,1711.235679182934
126,5,-99,4,0,5,0,4.276666119016055,4720.823714807145
126,5,-76,3,1,-4,0,9.246479418592056,4720.823714807145
126,6,-65,3,-2,5,0,14.216292718168056,4720.823714807145
126,4,-47,2,-4,2,0,18.492958837184112,4720.823714807145
126,0,-37,1,0,0,0,4720.823714807145,4720.823714807145
127,5,-99,4,1,0,0,3.0239031505206873,1741.3961151860087
127,6,-79,4,0,-1,0,7.300569269536743,1741.3961151860087
127,6,-60,4,-5,2,0,12.270382569112744,1741.3961151860087
127,1,-40,3,5,0,0,16.5470486881288,1741.3961151860087
127,6,-25,3,-2,-5,0,21.5168619877048,1741.3961151860087
127,4,-17,2,5,-4,0,26.4866752872808,1741.3961151860087
127,9,-11,2,-2,1,0,31.4564885868568,1741.3961151860087
127,7,0,2,-1,4,0,36.4263018864328,1741.3961151860087
127,6,16,3,-2,3,0,1741.3961151860087,1741.3961151860087
128,5,-99,4,-4,4,0,4.969813299576001,6721.307504296304
128,1,-77,3,1,3,0,9.939626599152001,6721.307504296304
128,2,-61,2,0,-4,0,14.216292718168056,6721.307504296304
128,2,-57,1,0,0,0,6721.307504296304,6721.307504296304
129,5,-99,4,-4,0,0,3.0239031505206873,7229.436875491755
129,1,-81,3,0,-3,0,7.300569269536743,7229.436875491755
129,1,-71,2,3,1,0,12.270382569112744,7229.436875491755
129,4,-62,1,0,-1,0,7229.436875491755,7229.436875491755
130,5,-99,4,3,3,0,4.969813299576001,4822.546481404886
130,8,-76,4,-3,4,0,9.939626599152001,4822.546481404886
130,5,-54,3,-4,0,0,14.216292718168056,4822.546481404886
130,1,-41,2,-1,-5,0,17.576668105309956,4822.546481404886
130,0,-38,1,3,1,0,4822.546481404886,4822.546481404886
131,5,-99,4,-4,4,0,4.969813299576001,2296.752398475114
131,1,-77,3,3,-2,0,9.939626599152001,2296.752398475114
131,4,-66,2,5,5,0,14.909439898728003,2296.752398475114
131,9,-51,2,0,-2,0,17.93334304924869,2296.752398475114
131,9,-43,2,0,3,0,20.95724619976938,2296.752398475114
131,9,-30,2,0,0,0,23.28800216973012,2296.752398475114
131,9,-20,2,-5,0,0,27.564668288746176,2296.752398475114
131,4,-12,1,0,-2,0,2296.752398475114,2296.752398475114
132,5,-99,4,-5,0,0,3.0239031505206873,6622.225630554946
132,0,-81,3,0,0,0,5.354659120481429,6622.225630554946
132,0,-68,2,3,4,0,10.324472420057429,6622.225630554946
132,3,-56,1,-3,4,0,6622.225630554946,6622.225630554946
133,5,-99,4,-4,2,0,4.969813299576001,6817.57666810531
133,1,-79,3,0,1,0,9.246479418592056,6817.57666810531
133,1,-65,2,-1,-1,0,12.606854805733956,6817.57666810531
133,0,-58,1,1,-1,0,6817.57666810531,6817.57666810531
134,5,-99,4,-1,0,0,3.0239031505206873,1450.1997032705697
134,4,-81,3,5,-2,0,7.993716450096688,1450.1997032705697
134,9,-68,3,0,1,0,11.017619600617376,1450.1997032705697
134,9,-52,3,0,3,0,14.041522751138064,1450.1997032705697
134,9,-34,3,0,-4,0,17.065425901658752,1450.1997032705697
